"title","author","author_url","rating","voters_count","url"
"Wishes and Dreams (Sweet 16, #2)","Catherine Clark","https://www.goodreads.com/author/show/116389.Catherine_Clark","3.73","445","https://goodreads.com/book/show/235416.Wishes_and_Dreams"
"The Teutonic Knights","Henryk Sienkiewicz","https://www.goodreads.com/author/show/25619.Henryk_Sienkiewicz","3.38","4001","https://goodreads.com/book/show/759212.The_Teutonic_Knights"
"The World Of Suzie Wong","Richard   Mason","https://www.goodreads.com/author/show/2905018.Richard_Mason","3.89","912","https://goodreads.com/book/show/951404.The_World_Of_Suzie_Wong"
"Forrest Gump (Forrest Gump, #1)","Winston Groom","https://www.goodreads.com/author/show/77004.Winston_Groom","4.06","57600","https://goodreads.com/book/show/186190.Forrest_Gump"
"Partners in Crime (Tommy and Tuppence #2)","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","3.77","12836","https://goodreads.com/book/show/16325.Partners_in_Crime"
"A Time to Kill (Jake Brigance, #1)","John Grisham","https://www.goodreads.com/author/show/721.John_Grisham","4.07","678842","https://goodreads.com/book/show/32542.A_Time_to_Kill"
"Sarah, Plain and Tall (Sarah, Plain and Tall, #1)","Patricia MacLachlan","https://www.goodreads.com/author/show/29182.Patricia_MacLachlan","3.77","70805","https://goodreads.com/book/show/106264.Sarah_Plain_and_Tall"
"I Am the Cheese","Robert Cormier","https://www.goodreads.com/author/show/10442.Robert_Cormier","3.76","14517","https://goodreads.com/book/show/48974.I_Am_the_Cheese"
"Ride the Pink Horse","Dorothy B. Hughes","https://www.goodreads.com/author/show/80430.Dorothy_B_Hughes","3.89","304","https://goodreads.com/book/show/579819.Ride_the_Pink_Horse"
"The Night of the Hunter","Davis Grubb","https://www.goodreads.com/author/show/202192.Davis_Grubb","4.15","1405","https://goodreads.com/book/show/352582.The_Night_of_the_Hunter"
"MirrorMask","Neil Gaiman","https://www.goodreads.com/author/show/1221698.Neil_Gaiman","3.87","7058","https://goodreads.com/book/show/760984.MirrorMask"
"The Woman in Black","Susan Hill","https://www.goodreads.com/author/show/18874.Susan_Hill","3.71","44402","https://goodreads.com/book/show/37034.The_Woman_in_Black"
"The Journey (Guardians of Ga'Hoole, #2)","Kathryn Lasky","https://www.goodreads.com/author/show/4735.Kathryn_Lasky","4.0","12143","https://goodreads.com/book/show/35806.The_Journey"
"Fine Things","Danielle Steel","https://www.goodreads.com/author/show/14255.Danielle_Steel","3.95","12477","https://goodreads.com/book/show/457457.Fine_Things"
"The Man Without a Country","Edward Everett Hale","https://www.goodreads.com/author/show/8183.Edward_Everett_Hale","3.73","917","https://goodreads.com/book/show/8843758-the-man-without-a-country"
"The Shawshank Redemption","Stephen King","https://www.goodreads.com/author/show/3389.Stephen_King","4.52","19726","https://goodreads.com/book/show/9836767-the-shawshank-redemption"
"The Longest Ride","Nicholas Sparks","https://www.goodreads.com/author/show/2345.Nicholas_Sparks","4.14","106902","https://goodreads.com/book/show/17407748-the-longest-ride"
"Twilight (Twilight, #1)","Stephenie Meyer","https://www.goodreads.com/author/show/941441.Stephenie_Meyer","3.59","4668","https://goodreads.com/book/show/41865.Twilight"
"Fatal Vision","Joe McGinniss","https://www.goodreads.com/author/show/151324.Joe_McGinniss","4.1","21881","https://goodreads.com/book/show/333907.Fatal_Vision"
"Raspberry Danish Murder (Hannah Swensen, #22)","Joanne Fluke","https://www.goodreads.com/author/show/18819.Joanne_Fluke","3.6","5440","https://goodreads.com/book/show/35277384-raspberry-danish-murder"
"Cheri and The Last of Cheri","Colette","https://www.goodreads.com/author/show/51575.Colette","3.9","2620","https://goodreads.com/book/show/89841.Cheri_and_The_Last_of_Cheri"
"Bound 2","Angela M. Hudson","https://www.goodreads.com/author/show/5355122.Angela_M_Hudson","4.61","311","https://goodreads.com/book/show/25781878-bound-2"
"Divergent (Divergent, #1)","Veronica Roth","https://www.goodreads.com/author/show/4039811.Veronica_Roth","4.2","2739","https://goodreads.com/book/show/13335037-divergent"
"Twelve Angry Men","Reginald Rose","https://www.goodreads.com/author/show/16327.Reginald_Rose","4.09","22315","https://goodreads.com/book/show/29034.Twelve_Angry_Men"
"Dragon's Lair: Touch of the Irish: Part 1","Savannah Morgan","https://www.goodreads.com/author/show/7853656.Savannah_Morgan","4.47","38","https://goodreads.com/book/show/25051384-dragon-s-lair"
"Memoirs of a Geisha","Arthur Golden","https://www.goodreads.com/author/show/614.Arthur_Golden","4.11","1640","https://goodreads.com/book/show/929.Memoirs_of_a_Geisha"
"It","Stephen King","https://www.goodreads.com/author/show/3389.Stephen_King","4.24","736157","https://goodreads.com/book/show/830502.It"
"Kenau","Tessa de Loo","https://www.goodreads.com/author/show/16278.Tessa_de_Loo","3.37","198","https://goodreads.com/book/show/18680897-kenau"
"The Great Train Robbery","Michael Crichton","https://www.goodreads.com/author/show/5194.Michael_Crichton","3.86","24589","https://goodreads.com/book/show/7682.The_Great_Train_Robbery"
"The Battle of the Villa Fiorita","Rumer Godden","https://www.goodreads.com/author/show/2572.Rumer_Godden","3.88","513","https://goodreads.com/book/show/992611.The_Battle_of_the_Villa_Fiorita"
"A Casa Torta","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","4.04","36316","https://goodreads.com/book/show/6598786-a-casa-torta"
"O Mistério dos Sete Relógios (Superintendent Battle #2)","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","3.78","15766","https://goodreads.com/book/show/6061642-o-mist-rio-dos-sete-rel-gios"
"A Study in Scarlet","Arthur Conan Doyle","https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle","4.16","297154","https://goodreads.com/book/show/102868.A_Study_in_Scarlet"
"That Was Then, This Is Now","S.E. Hinton","https://www.goodreads.com/author/show/762707.S_E_Hinton","3.91","28168","https://goodreads.com/book/show/33569.That_Was_Then_This_Is_Now"
"Prince and the Pauper","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","4.04","1468","https://goodreads.com/book/show/1298201.Prince_and_the_Pauper"
"1984","George Orwell","https://www.goodreads.com/author/show/3706.George_Orwell","4.18","2853","https://goodreads.com/book/show/5470.1984"
"A Room with a View","E.M. Forster","https://www.goodreads.com/author/show/86404.E_M_Forster","3.91","145431","https://goodreads.com/book/show/3087.A_Room_with_a_View"
"Ironweed","William  Kennedy","https://www.goodreads.com/author/show/26090.William_Kennedy","3.86","15231","https://goodreads.com/book/show/267243.Ironweed"
"The First Wives Club","Olivia Goldsmith","https://www.goodreads.com/author/show/93012.Olivia_Goldsmith","3.89","19583","https://goodreads.com/book/show/202292.The_First_Wives_Club"
"The Children of Noisy Village","Astrid Lindgren","https://www.goodreads.com/author/show/410653.Astrid_Lindgren","4.29","10686","https://goodreads.com/book/show/19311.The_Children_of_Noisy_Village"
"Life of Pi","Yann Martel","https://www.goodreads.com/author/show/811.Yann_Martel","3.91","1262","https://goodreads.com/book/show/4214.Life_of_Pi"
"Farewell, My Lovely (Philip Marlowe, #2)","Raymond Chandler","https://www.goodreads.com/author/show/1377.Raymond_Chandler","4.15","28719","https://goodreads.com/book/show/2050.Farewell_My_Lovely"
"The Legend of Sleepy Hollow","Washington Irving","https://www.goodreads.com/author/show/28525.Washington_Irving","3.73","45405","https://goodreads.com/book/show/93261.The_Legend_of_Sleepy_Hollow"
"I Am Legend","Richard Matheson","https://www.goodreads.com/author/show/8726.Richard_Matheson","4.07","86472","https://goodreads.com/book/show/14064.I_Am_Legend"
"A Separate Peace","John Knowles","https://www.goodreads.com/author/show/3496.John_Knowles","3.57","184626","https://goodreads.com/book/show/5148.A_Separate_Peace"
"The Crucible","Arthur  Miller","https://www.goodreads.com/author/show/8120.Arthur_Miller","3.58","306810","https://goodreads.com/book/show/17250.The_Crucible"
"Dreamcatcher","Stephen King","https://www.goodreads.com/author/show/3389.Stephen_King","3.63","145382","https://goodreads.com/book/show/11570.Dreamcatcher"
"The Neverending Story","Michael Ende","https://www.goodreads.com/author/show/15619.Michael_Ende","4.18","151693","https://goodreads.com/book/show/27712.The_Neverending_Story"
"Angels Fall","Nora Roberts","https://www.goodreads.com/author/show/625.Nora_Roberts","4.0","41110","https://goodreads.com/book/show/26050.Angels_Fall"
"Jamaica Inn","Daphne du Maurier","https://www.goodreads.com/author/show/2001717.Daphne_du_Maurier","3.86","28736","https://goodreads.com/book/show/50244.Jamaica_Inn"
"The Leopard","Giuseppe Tomasi di Lampedusa","https://www.goodreads.com/author/show/8407795.Giuseppe_Tomasi_di_Lampedusa","4.0","21193","https://goodreads.com/book/show/625094.The_Leopard"
"King Solomon's Mines  (Allan Quatermain, #1)","H. Rider Haggard","https://www.goodreads.com/author/show/4633123.H_Rider_Haggard","3.8","41747","https://goodreads.com/book/show/8156892-king-solomon-s-mines"
"Long Day's Journey into Night","Eugene O'Neill","https://www.goodreads.com/author/show/7680.Eugene_O_Neill","4.07","33973","https://goodreads.com/book/show/12083.Long_Day_s_Journey_into_Night"
"Growth of the Soil","Knut Hamsun","https://www.goodreads.com/author/show/18317.Knut_Hamsun","4.11","7917","https://goodreads.com/book/show/342049.Growth_of_the_Soil"
"Disney's Robin Hood (Disney's Classic Storybook)","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","4.35","1856","https://goodreads.com/book/show/343061.Disney_s_Robin_Hood"
"Looking for Mr. Goodbar","Judith Rossner","https://www.goodreads.com/author/show/97157.Judith_Rossner","3.66","5604","https://goodreads.com/book/show/166982.Looking_for_Mr_Goodbar"
"Attack of the Clones (Star Wars: Novelizations, #2)","R.A. Salvatore","https://www.goodreads.com/author/show/1023510.R_A_Salvatore","3.68","8930","https://goodreads.com/book/show/320361.Attack_of_the_Clones"
"The Iron King (The Accursed Kings, #1)","Maurice Druon","https://www.goodreads.com/author/show/57294.Maurice_Druon","4.04","13669","https://goodreads.com/book/show/16088165-the-iron-king"
"61*","The Sporting News","https://www.goodreads.com/author/show/5279173.The_Sporting_News","4.18","49","https://goodreads.com/book/show/10941.61_"
"Pictures of Hollis Woods","Patricia Reilly Giff","https://www.goodreads.com/author/show/5414.Patricia_Reilly_Giff","4.01","27019","https://goodreads.com/book/show/828084.Pictures_of_Hollis_Woods"
"The Miniaturist","Jessie Burton","https://www.goodreads.com/author/show/7125422.Jessie_Burton","3.6","104975","https://goodreads.com/book/show/18498569-the-miniaturist"
"The Heights of Perdition (The Divine Space Pirates, #1)","C.S.  Johnson","https://www.goodreads.com/author/show/6889892.C_S_Johnson","4.26","81","https://goodreads.com/book/show/37643470-the-heights-of-perdition"
"Edge of Tomorrow","Hiroshi Sakurazaka","https://www.goodreads.com/author/show/2845502.Hiroshi_Sakurazaka","4.06","16192","https://goodreads.com/book/show/17571487-edge-of-tomorrow"
"Comet in Moominland (The Moomins, #2)","Tove Jansson","https://www.goodreads.com/author/show/45230.Tove_Jansson","4.27","10893","https://goodreads.com/book/show/1003725.Comet_in_Moominland"
"Minority Report","Philip K. Dick","https://www.goodreads.com/author/show/4764.Philip_K_Dick","3.83","16669","https://goodreads.com/book/show/11128296-minority-report"
"Rich Man, Poor Man","Irwin Shaw","https://www.goodreads.com/author/show/7735.Irwin_Shaw","4.17","32542","https://goodreads.com/book/show/315519.Rich_Man_Poor_Man"
"Nothing Lasts Forever","Roderick Thorp","https://www.goodreads.com/author/show/242280.Roderick_Thorp","3.56","1831","https://goodreads.com/book/show/429908.Nothing_Lasts_Forever"
"Hideous Kinky","Esther Freud","https://www.goodreads.com/author/show/61088.Esther_Freud","3.48","3066","https://goodreads.com/book/show/283787.Hideous_Kinky"
"The Color of Magic (Discworld, #1; Rincewind, #1)","Terry Pratchett","https://www.goodreads.com/author/show/1654.Terry_Pratchett","4.0","292973","https://goodreads.com/book/show/34497.The_Color_of_Magic"
"Father Christmas","Raymond Briggs","https://www.goodreads.com/author/show/77098.Raymond_Briggs","4.31","3570","https://goodreads.com/book/show/705257.Father_Christmas"
"Rabbit-Proof Fence: The True Story of One of the Greatest Escapes of All Time","Doris Pilkington","https://www.goodreads.com/author/show/5302028.Doris_Pilkington","3.67","5493","https://goodreads.com/book/show/150723.Rabbit_Proof_Fence"
"The Virgin Suicides","Jeffrey Eugenides","https://www.goodreads.com/author/show/1467.Jeffrey_Eugenides","3.84","217662","https://goodreads.com/book/show/10956.The_Virgin_Suicides"
"The Thief Lord","Cornelia Funke","https://www.goodreads.com/author/show/15873.Cornelia_Funke","3.96","83541","https://goodreads.com/book/show/113304.The_Thief_Lord"
"The Man Who Would Be King","Rudyard Kipling","https://www.goodreads.com/author/show/6989.Rudyard_Kipling","3.73","11975","https://goodreads.com/book/show/103086.The_Man_Who_Would_Be_King"
"The Dead Zone","Stephen King","https://www.goodreads.com/author/show/3389.Stephen_King","3.93","166725","https://goodreads.com/book/show/11573.The_Dead_Zone"
"The Lords of Discipline","Pat Conroy","https://www.goodreads.com/author/show/6942.Pat_Conroy","4.3","24135","https://goodreads.com/book/show/85443.The_Lords_of_Discipline"
"De tweeling","Tessa de Loo","https://www.goodreads.com/author/show/16278.Tessa_de_Loo","3.62","4111","https://goodreads.com/book/show/1057296.De_tweeling"
"Orlando","Virginia Woolf","https://www.goodreads.com/author/show/6765.Virginia_Woolf","3.87","52197","https://goodreads.com/book/show/18839.Orlando"
"Moby-Dick or, the Whale","Herman Melville","https://www.goodreads.com/author/show/1624.Herman_Melville","3.5","459865","https://goodreads.com/book/show/153747.Moby_Dick_or_the_Whale"
"Rodrick Rules (Diary of a Wimpy Kid, #2)","Jeff Kinney","https://www.goodreads.com/author/show/221559.Jeff_Kinney","4.13","125947","https://goodreads.com/book/show/1809465.Rodrick_Rules"
"Peter and Anneli's Journey to the Moon","Gerdt von Bassewitz","https://www.goodreads.com/author/show/618165.Gerdt_von_Bassewitz","4.05","464","https://goodreads.com/book/show/2836245-peter-and-anneli-s-journey-to-the-moon"
"Girl, Interrupted","Susanna Kaysen","https://www.goodreads.com/author/show/4376.Susanna_Kaysen","3.9","172453","https://goodreads.com/book/show/68783.Girl_Interrupted"
"Jennifer's Body","Audrey Nixon","https://www.goodreads.com/author/show/2847449.Audrey_Nixon","3.11","597","https://goodreads.com/book/show/6261102-jennifer-s-body"
"A Fatal Inversion","Barbara Vine","https://www.goodreads.com/author/show/47687.Barbara_Vine","3.95","3497","https://goodreads.com/book/show/6627958-a-fatal-inversion"
"Jude the Obscure","Thomas Hardy","https://www.goodreads.com/author/show/15905.Thomas_Hardy","3.82","58509","https://goodreads.com/book/show/826912.Jude_the_Obscure"
"Get Shorty (Chili Palmer, #1)","Elmore Leonard","https://www.goodreads.com/author/show/12940.Elmore_Leonard","3.96","19156","https://goodreads.com/book/show/702539.Get_Shorty"
"Long Walk to Freedom","Nelson Mandela","https://www.goodreads.com/author/show/367338.Nelson_Mandela","4.33","60824","https://goodreads.com/book/show/318431.Long_Walk_to_Freedom"
"زويا","Danielle Steel","https://www.goodreads.com/author/show/14255.Danielle_Steel","3.97","12628","https://goodreads.com/book/show/8113278"
"The Ice Man: Confessions Of A Mafia Contract Killer","Philip Carlo","https://www.goodreads.com/author/show/45145.Philip_Carlo","4.14","7442","https://goodreads.com/book/show/2947250-the-ice-man"
"The Island of Doctor Moreau","H.G. Wells","https://www.goodreads.com/author/show/880695.H_G_Wells","3.73","87567","https://goodreads.com/book/show/29981.The_Island_of_Doctor_Moreau"
"Kung Fu Panda: The Movie Storybook","Catherine Hapka","https://www.goodreads.com/author/show/13601.Catherine_Hapka","4.24","50","https://goodreads.com/book/show/3219657-kung-fu-panda"
